"","severe_BDI_cx","severe_BDI_p","moderate_BDI_cx","moderate_BDI_p","clinical_BDI_cx","clinical_BDI_p","mild_BDI_cx","mild_BDI_p","minimal_BDI_cx","minimal_BDI_p","subclinical_BDI_cx","subclinical_BDI_p","everyone_BDI_cx","everyone_BDI_p","na1_cx","na1_p","na2_cx","na2_p","nb1_cx","nb1_p","nb2_cx","nb2_p","nc1_cx","nc1_p","nc2_cx","nc2_p","everyone_Neg_cx","everyone_Neg_p","sa1_cx","sa1_p","sa2_cx","sa2_p","sa3_cx","sa3_p","sb1_cx","sb1_p","sb2_cx","sb2_p","sb3_cx","sb3_p","sc1_cx","sc1_p","sc2_cx","sc2_p","sc3_cx","sc3_p","sd1_cx","sd1_p","sd2_cx","sd2_p","everyone_Som_cx","everyone_Som_p"
"13",0.0202169942419216,0.934528174298029,0.59250177872203,0.0095679034560765,-0.0595734843708877,0.726154699102155,0.00554667644036659,0.984985743424851,-0.104776725115339,0.473695675745475,-0.108047344836353,0.399285866070215,0.0896843975946388,0.374886002545823,-0.0127865213356874,0.917574318037007,0.216637360970485,0.345560673677053,0.192208214651708,0.0711497249134175,-0.165893081987823,0.380966000516975,0.0475401326811344,0.642040377330276,-0.0697715415377563,0.704355639456,0.238419844750021,0.0169044288542632,-0.0719540040730994,0.650670975750311,0.325320007138558,0.074130715989783,-0.0252542112810324,0.913472424676564,-0.0480493504310502,0.686447014237606,0.334714018682692,0.0152917548188522,-0.097198463382522,0.63666769475567,0.109708426485387,0.292518808205418,0.260439444081278,0.0503917648119176,-0.0169243026470287,0.933226771099784,0.097664056864041,0.336197698689094,0.268217164312216,0.0417824354765182,0.113992892049308,0.258778575242542
"14",0.11243421602922,0.74205384155591,0.628649501163009,0.00687158329993531,0.0360880909252828,0.855337095910475,-0.11450512952689,0.569554243907147,-0.00357281854209749,0.981416709024762,-0.0113461871037867,0.924637598396562,0.290683212667705,0.00334713728667519,-0.0635460783439158,0.606678767310494,0.358942920335577,0.0780534753100537,0.204815614026711,0.0489085850388803,0.372156282024143,0.0392416707636232,0.273701025635086,0.00612046687939312,0.333385488986005,0.0622338329964587,0.238419844750021,0.0169044288542632,0.139409761925302,0.361061762421545,0.509977054254936,0.00107266495129319,-0.690494039363399,0.0186649598645552,0.278728460496636,0.0107226866136102,0.326697432584171,0.0219570624275955,-0.222066537084423,0.465892872074865,0.277378371089447,0.00679702347959747,0.283610397853162,0.0437173018718543,0.0134532350883454,0.959129568216928,0.269333937227733,0.00796427802519002,0.290630089820632,0.0313529176726673,0.290550653747834,0.00336225224320234
"15",-0.158779978144591,0.640996374110206,0.562985475006026,0.0063729678712206,0.310606320897995,0.0785255174173227,0.161307700725275,0.431144213534009,0.0705646607033403,0.661090268332806,0.14657908794517,0.236560222754244,0.279385234686583,0.00487753896170035,0.128360980836702,0.320092899208329,0.483202341540482,0.010673672991408,0.184956271170291,0.0827032123306726,0.11122861048572,0.506164121993801,0.140695783093466,0.162646869020539,0.11122861048572,0.506164121993801,0.238419844750021,0.0169044288542632,0.168448407199068,0.312042493014038,0.380809142298898,0.0117598276182422,-0.11164780277091,0.743805586178991,0.294863650645365,0.00753517757748251,0.368863080714494,0.00605715572979232,-0.0160793911307431,0.956491336367382,0.35690861085683,0.000478874681131105,0.35584621333687,0.00659554244127935,-0.197664486733169,0.4172757186297,0.369637021401001,0.000227319032518149,0.242995486232133,0.0570352277499239,0.315891750441598,0.0013666697356944
"16",-0.608338709587838,0.00571536378166416,0.652364710883307,0.0156623567570872,-0.138972951130369,0.448113192451694,-0.234413898599047,0.306410609446635,-0.0210817198425906,0.888144306760679,0.019330416369176,0.875668888309469,0.134052767578487,0.183622369025129,-0.184531048196441,0.144366682637459,0.0672727780307906,0.744027184596655,0.169224664288572,0.110826815033243,-0.0389964432968472,0.826677876028482,0.140922112667178,0.166335190222116,-0.282282699815165,0.0953077059620928,0.238419844750021,0.0169044288542632,-0.169025135630218,0.261463855904969,0.390519720293841,0.0246446170222906,0.139266735339679,0.620594177184837,0.102171512240759,0.370256321351768,0.502131097597027,0.000276447353385162,-0.298345013698119,0.214729920588745,0.331521700042216,0.00109834897145333,0.256827742838228,0.0660691835168573,-0.599466511081365,0.00407732552229491,0.232497314461641,0.021237245297291,-0.0147220454555067,0.915853089665502,0.0834968323488082,0.408852730305591
"17",0.323644626024244,0.19015227401182,0.776844472980387,0.00178442195100105,0.184140918290712,0.32137580940519,0.241490557491537,0.278941989702691,-0.298136458062827,0.0418076775817301,-0.300396753468086,0.0121447059532056,0.232597294968945,0.0198714631757349,-0.153192960892822,0.238519440784507,0.402561998267447,0.0274191988983735,-0.0447174762981302,0.673834506089684,0.41980711057858,0.00869336865436279,0.0689929076713219,0.497415652292888,0.421509710455843,0.00752917964792088,0.238419844750021,0.0169044288542632,0.0894318596817478,0.536823459576246,0.553067252985791,0.00185999253030731,0.166896561685547,0.568492663190733,0.102328317886455,0.369518469046291,0.518852488710012,0.000364304221253492,0.0667864921225329,0.785887300426505,0.229905741574218,0.0266277850725418,0.448737000899134,0.00137916567684043,0.132368336200229,0.567341483350004,0.25683132211446,0.0106844438961129,0.446020081739276,0.0011690101363179,0.28174416015427,0.0045143687928654
"18",-0.0707576941762805,0.787270003133643,0.84646310529081,9.47974798527873e-06,0.23108790682698,0.181665215588999,0.150385201703303,0.526829198489682,-0.310489359228148,0.0379099402008753,-0.0864631849089857,0.493440536082649,0.190175500296572,0.0580686009787627,-0.111390126643346,0.37323893722286,-0.353126050180842,0.0707953826183223,-0.0537257540237472,0.609018678154616,-0.283893948146161,0.115337660780709,-0.0755245532050425,0.459834969700192,-0.101605501358389,0.567471396358764,0.238419844750021,0.0169044288542632,-0.411912487510378,0.0101820640538041,0.574591137880794,0.000247379225916479,0.215072191721967,0.362494805194113,0.027118909851478,0.818592060109123,0.504666270176505,7.30278027253626e-05,-0.203069335262052,0.352728593217232,0.24870254525136,0.0156444550530059,0.318352061551652,0.0139989861117246,0.00196553531308599,0.992396775980704,0.176409573854741,0.0838998800647678,0.350146010313664,0.00527319806344587,0.230791758943696,0.0208780479541694
"19",0.251073601347177,0.348257554502582,0.659245916354354,0.00547083784610311,0.0769930289360201,0.675338380882778,-0.208261988735002,0.328782415510422,-0.388827869234535,0.00909463720920534,-0.116210481507947,0.345306545426091,0.0035123046778173,0.972333661150967,-0.198422103356875,0.116005403004465,0.420924131758231,0.0287849805207791,-0.167643715608323,0.11220157143339,0.163356301510368,0.348424217237096,-0.193027852427922,0.0555875855078035,0.244026092590959,0.151494925375482,0.238419844750021,0.0169044288542632,-0.00416661892443167,0.978585231482166,0.347142118780396,0.0352853979621859,-0.117911203141867,0.663628723994538,0.313691331078551,0.00434865073880681,-0.012486629607706,0.929288689922552,0.280585218278313,0.244597472060991,0.139569192627396,0.172737258933704,0.117861561192316,0.386971166451369,0.280585218278313,0.244597472060991,0.213390614797468,0.0330318695774789,0.117861561192316,0.386971166451369,0.213390614797468,0.0330318695774789
"20",0.123130104156391,0.688604282013205,0.654066606887924,0.00238261371778073,0.17837287590069,0.328694444493846,-0.27428345723246,0.194624238078158,-0.32373338070892,0.0320581617973643,-0.167726366366161,0.171571471537826,0.168061431696623,0.0946435925181505,-0.283735370434221,0.0209600757670865,0.166708030699749,0.415667554344377,0.0691515615151797,0.512471335485777,0.151225127284923,0.408696044781715,0.113075644889877,0.267607442322102,0.199760761142462,0.257344684664787,0.238419844750021,0.0169044288542632,-0.125302747032338,0.441063694208379,0.457725952606563,0.00230441315823827,-0.357438328420453,0.230516445103298,0.207064186885913,0.0619652158861927,0.173208627617322,0.206004416319602,-0.0421788332175842,0.876744574179869,0.143129017119347,0.166445196731105,0.174805788111098,0.189374332883417,0.157819916205873,0.531680305157559,0.155908067594846,0.125276127173248,0.188691341077896,0.14877927170449,0.177000675073713,0.0781214583245932
"21",-0.0177317490584778,0.939190717321926,0.540446421909005,0.0375292635538808,0.182364336472566,0.287089143342782,-0.00410582922204675,0.987522206275416,-0.010227812679869,0.945600985058964,-0.0142091664862508,0.911268625289631,0.175744545660813,0.0802927501108683,-0.176473006042112,0.166497020146377,-0.000988529123744834,0.995939408353831,-0.00270346409918419,0.979595355998274,-0.0227393300307507,0.898426946213958,-0.00194930998705295,0.984881303991086,0.191778989982254,0.255496090230984,0.238419844750021,0.0169044288542632,-0.123929330924579,0.478144295746395,0.486025212037611,0.000952530025352749,-0.201953486220296,0.45321459159137,0.218824499794613,0.054254262426053,0.340696887131867,0.00827944629926924,0.0656327719058238,0.771672206902465,0.247407834937715,0.016211646124769,0.348472011828303,0.00444516779948605,0.0656327719058238,0.771672206902465,0.291454875405197,0.00326035220529158,0.348472011828303,0.00444516779948605,0.291454875405197,0.00326035220529158
"22",-0.181498268081242,0.457098244374721,0.855924674022752,0.00157835445817517,-0.176172759045482,0.360629415876344,-0.185328558507916,0.434061395502635,0.137051850702152,0.33755013129405,0.0634837911791053,0.598915957372409,0.265973683840614,0.00748060652453952,0.0329845933195767,0.784796247709931,0.196118895599557,0.40728028526465,0.151008110312784,0.153056055747397,0.102632392015421,0.610466669698468,0.154979398365673,0.127569871694319,0.181241747131533,0.346751658757036,0.238419844750021,0.0169044288542632,0.129920897117134,0.456955385840246,0.479438272670339,0.00232201028939093,-0.146835130754907,0.560963329240009,0.280611143606925,0.0161861271576555,0.56498257153138,5.7265139068257e-06,-0.520348952865308,0.0109151790089974,0.474307191791579,2.03968474480968e-06,0.305855641391174,0.0165234523859102,-0.331123832614119,0.0915784496842631,0.339564942230463,0.000712779965817072,0.252518350063015,0.0424193046332048,0.309319406254917,0.00173928489656928
"23",0.12440101107336,0.571706472390161,0.582511844362899,0.02268695193864,0.172364439543745,0.30076125056998,-0.000471007341226514,0.998520053382888,0.262828122489488,0.0847685068460143,0.060022137628726,0.643067073774714,0.273751110381034,0.00585224716983065,-0.0334085557947506,0.805132772101272,0.406613029502066,0.0436862379927822,0.13914480764035,0.212492345074165,0.05773130685731,0.71649008047903,0.0690451964841968,0.49708898041303,0.066404757533222,0.672235907707394,0.238419844750021,0.0169044288542632,0.269297927620609,0.0973508540675118,0.355288656609681,0.0498324956578268,-0.105905432843287,0.639021249085009,0.215835961614809,0.0727310838052983,0.276767243709089,0.04483188367781,0.0949001058347505,0.630974288166561,0.267666882286125,0.00989382325915068,0.339540309961073,0.00851544369220663,0.115103096040672,0.544730201221144,0.319761494626377,0.00132934447397034,0.338898992267748,0.00754698154001504,0.327168620362396,0.000892188813043571
"24",-0.431935884024218,0.107880530348057,0.360557403512448,0.141596961061856,-0.0337009190471517,0.852299739621065,0.0228830953491396,0.917457716155098,0.025697609499986,0.868488534220791,0.0226755439171063,0.855474611708058,0.247016018125525,0.0132259558146954,-0.247159231454101,0.047154541986905,0.350357442452728,0.0576820246281836,0.254359077938253,0.012867272577577,0.0679535274818929,0.702569054695153,0.17831614022382,0.0774173649246741,0.0918820002125039,0.599616206041389,0.238419844750021,0.0169044288542632,0.125253429919301,0.466691894857959,0.532786563697769,0.000335650646750457,-0.179243455904699,0.476671081305245,0.213001012901953,0.0628982214432162,0.53265935897299,1.40745669768142e-05,-0.125092786538828,0.579117224932932,0.391962690504995,8.55829136114039e-05,0.48666299630116,5.24878811524783e-05,-0.484599187559077,0.0191063838924586,0.402625438767684,3.60455336814671e-05,0.290493881696619,0.0198798527739328,0.286666912591208,0.00383315490322437
"25",-0.158146429979841,0.605841905142803,0.522376989232924,0.0261508300645585,-0.304459695808285,0.0958528068216425,0.0276667528739437,0.918988073454993,0.00456938259990071,0.974095222508867,0.141838648133635,0.245006142355464,-0.0887818717462628,0.379730533181182,-0.0776415810105734,0.522910679538698,-0.100134046741899,0.64940349236645,-0.103468141889252,0.323658518163731,-0.180100515951007,0.368690254111461,-0.147388742659385,0.149676929609293,-0.283122479713111,0.129507531098448,0.238419844750021,0.0169044288542632,0.190935765551391,0.244282827749263,0.422608833927379,0.00530159028545296,0.14713077367683,0.631469114787424,0.258750816574949,0.0196778325247014,0.0613381177099214,0.656416215691835,0.155270481177909,0.538413673018528,0.101548661840666,0.330107174946396,0.0197616532340058,0.880869041445401,0.164087857028993,0.502056176505717,0.0681903363053723,0.502443766768665,0.0358436056961216,0.783897027148149,0.0753447006693451,0.456251034575912
"26",0.37090748955997,0.157264910251663,0.744431443409801,0.000395174399567375,0.378623220676055,0.0272377341623342,-0.334785998317183,0.161200081087132,-0.250075166820286,0.0900150902132219,0.0939763564635426,0.452927421427209,0.171062982449893,0.0888134340298793,0.0349305142951592,0.778999171005921,0.0543451476448516,0.787758570293656,-0.021448052017271,0.837425360593478,0.0523727167631049,0.772232146749801,-0.00582709261841061,0.954116002145275,0.0523727167631049,0.772232146749801,0.238419844750021,0.0169044288542632,-0.120961339507357,0.469428111073988,0.669231135173889,2.34353389909801e-06,0.0234137741306108,0.931411585159273,0.313959808921912,0.00512289263420295,0.312677567277504,0.018963164354175,0.104617227944439,0.64312767299322,0.284230102340716,0.0054973312043178,0.282089914786716,0.0263307332841238,0.104617227944439,0.64312767299322,0.296637291154818,0.0027279581701683,0.282089914786716,0.0263307332841238,0.296637291154818,0.0027279581701683
"27",-0.124049503548295,0.635250286394763,0.391096433862098,0.149451803733347,-0.316635641736618,0.0774550865412712,0.0311775224249046,0.899174949417791,0.0676587489222725,0.644142440866015,0.0515744240896576,0.676176055631541,0.0777499529578064,0.441958992090143,0.10276578995546,0.404321391095715,-0.0705619279396347,0.761177998119361,0.146843173413228,0.169693715127797,-0.146439908678103,0.431815530675502,0.0675840389547317,0.506259693131962,-0.0848013852869882,0.644471352590965,0.238419844750021,0.0169044288542632,0.131405377091504,0.412818252946424,0.626075299036823,0.000215065971935123,-0.472516959429597,0.0227979719989847,0.173244101297638,0.148508467188123,0.25953967487319,0.0605560756053427,-0.198404649972436,0.331240063271579,0.155850460166678,0.133616800423809,0.272142029295817,0.0424517126799588,-0.235138030056143,0.219498392391904,0.178517954037458,0.0802067593169696,0.149824509444199,0.257379016698247,0.118283147633784,0.241164872223347
"28",-0.582248509605596,0.00355716813184114,0.41553417524152,0.266020364938814,-0.352728419368419,0.0476911560864536,-0.0229244805299614,0.925781763470151,-0.0889238025309547,0.543450747170872,0.141973029879989,0.248133220455721,0.237699766572745,0.0172492784503231,0.249484543261866,0.0417497589429193,0.248576104207237,0.29060826930478,0.250283603747202,0.019383694450905,0.156155998581368,0.409921640317443,0.23868489171793,0.0185507981703208,0.134806800979126,0.454477900614342,0.238419844750021,0.0169044288542632,-0.111495140499944,0.48767738173221,0.639496984279393,8.13465208251579e-05,0.0393299330300649,0.876866608222607,0.152662076387493,0.197257152413974,0.604612016515129,3.31921882019523e-06,-0.1784996004158,0.438842960795488,0.371037623876441,0.000293819550407868,0.511645714743488,9.01711032082659e-05,-0.385552158117106,0.0470179979370371,0.340828523302329,0.000775247985443165,0.20144018239517,0.126037566555617,0.204278102577276,0.0414850658317737
"29",-0.0659404994490765,0.77642340960022,0.572496506586912,0.0204691368627348,-0.0206788671965772,0.903310666886384,-0.174950731548407,0.460670064911474,-0.168425663280964,0.28030612583342,-0.263042223854035,0.037264171499171,0.144616225415853,0.151133674048853,-0.164949634092535,0.200130751158656,0.345138555223816,0.0985811288936324,0.0159979698138418,0.883765512083738,0.214331075740322,0.216317940142978,0.0498577765954194,0.627691774756707,0.248561073376041,0.132381194217818,0.238419844750021,0.0169044288542632,0.199624173115413,0.216839868845644,0.371791886180793,0.0303803716675861,-0.122905488798458,0.650211314389485,0.0961413581272511,0.415158673066306,0.324651325823327,0.0214332974614012,-0.0881405617995952,0.689219661689497,0.184915306703538,0.0810162508724273,0.297554068677874,0.0245827877244553,-0.170958869843924,0.403704494502859,0.202243008955308,0.0469644437487277,0.189658184001391,0.146670733529624,0.151786976143968,0.131673365703565
