"","pain_fp","pain_eta","phys_fp","phys_eta","neg_fp","neg_eta"
"28",0.058823039823849,0.0743136828142319,1.1569335700927e-25,0.709380064793987,3.52018125651968e-22,0.632404520605155
"29",7.6100928419362e-07,0.276504306494958,2.28711801562991e-29,0.756850509901386,1.69211337687718e-22,0.632404520605155
"30",0.00294723453825389,0.134780382777434,1.63586641627166e-27,0.734146745804421,1.04462018783769e-23,0.632404520605155
"31",0.0022008221407847,0.140345212749443,1.383419365117e-28,0.747528350671731,8.36841735012533e-22,0.632404520605155
"32",0.224276777636757,0.0442668555815456,8.68018753838757e-26,0.711121610150634,7.68762244938973e-18,0.632404520605155
"33",0.306048490481426,0.0367777206889294,3.78896246053704e-25,0.702076705289109,4.03418564364511e-24,0.632404520605155
"34",0.180835724042614,0.049309858998042,1.96046645172062e-22,0.660444203349665,4.95747158942816e-18,0.632404520605155
"35",0.144310048589933,0.0544924146049856,4.9985506928062e-29,0.752844201337675,1.45829471938621e-15,0.632404520605155
"36",0.313017649073628,0.036223956368079,1.61764346677818e-27,0.734209011207697,8.05257952750733e-22,0.632404520605155
"37",0.022827725111005,0.0942100956487094,1.62969231396289e-26,0.721053927720099,1.20281808830623e-21,0.632404520605155
"38",0.0300157279949885,0.0885438724949643,9.63093395491939e-24,0.681205418683847,6.2598223376165e-17,0.632404520605155
"39",0.0285182755688234,0.089608225055759,8.20373649481345e-26,0.7114625638833,1.58526756856996e-23,0.632404520605155
"40",0.107358018271437,0.0611522161592326,9.7689120836095e-29,0.749358038695265,1.0748160457338e-21,0.632404520605155
"41",0.501876380735193,0.0241197424169223,3.86557421355586e-22,0.655581585498708,7.34638366572837e-23,0.632404520605155
"42",0.028561390613108,0.0895768399713332,9.53704824325098e-27,0.724162320026116,7.10681975640499e-25,0.632404520605155
"43",0.055505943630137,0.0755599690906897,4.80126677298945e-25,0.700597005568093,4.71178752849414e-19,0.632404520605155
"44",0.0134809308883849,0.104935913041635,3.43540338529053e-25,0.702686696374751,2.22880457578843e-22,0.632404520605155
"45",0.0561031946379902,0.0753304503396398,1.94171063542373e-26,0.72003001358345,3.44624786831459e-21,0.632404520605155
"46",0.474278818750638,0.0256314903630987,7.25933594291289e-22,0.651005321339825,8.96610103007896e-19,0.632404520605155
"47",0.338648206591943,0.0342744083995409,4.17555666314095e-27,0.728885910965967,1.00404346641926e-23,0.632404520605155
"48",0.0740907596059798,0.069320220990271,7.72933145834544e-24,0.682669827336355,2.86523065246077e-22,0.632404520605155
"49",1.7711844624577e-07,0.298673884201957,4.96543057206896e-31,0.77555336323545,3.07091819722176e-17,0.632404520605155
"50",0.0213113708926308,0.095622631937862,7.97936593415715e-28,0.738107596483435,3.87588085112488e-23,0.632404520605155
"51",0.421529342918888,0.0287203496585525,6.46370243335064e-18,0.577696559490812,2.40092697820742e-25,0.632404520605155
"52",0.634188894459352,0.0175887000963982,1.54750161694822e-18,0.590176498518219,3.9324559291231e-25,0.632404520605155
"53",0.189129700294144,0.0482678409846829,4.28922883816284e-24,0.686557383068656,7.11608657145345e-26,0.632404520605155
"54",0.0314616619834666,0.0875632641088358,5.81147486834433e-26,0.713535969329765,2.49306410502347e-20,0.632404520605155
"55",0.2886809236589,0.0382067831536882,2.46447829518726e-27,0.731858786788885,2.59749349090136e-18,0.632404520605155
"56",0.00804012786173367,0.11525575328137,1.05676623224029e-24,0.695613432252565,1.02650641714646e-25,0.632404520605155
"57",0.0163013994789268,0.101092727826586,4.90947331526254e-26,0.714544894754619,3.10266136448788e-17,0.632404520605155
"58",0.458288589026275,0.0265382256848596,1.30875021955568e-23,0.679152292982988,2.25284970433954e-17,0.632404520605155
"59",0.439231791067361,0.027651502251405,1.86902549623623e-27,0.733405000873006,1.10822770047123e-20,0.632404520605155
"60",0.912776088460255,0.00545309203617292,1.03167246684828e-23,0.680746067470794,2.52392654457301e-24,0.632404520605155
"61",0.0759518865609291,0.0687795196282888,2.07862054488793e-23,0.676029871182379,2.84201057435785e-21,0.632404520605155
"62",0.840241477862039,0.00865154937571534,3.08880909193093e-24,0.68870384961946,7.37036987709934e-26,0.632404520605155
"63",0.298946601209347,0.037353360777355,2.78921087208893e-24,0.68936785273285,3.65079659632083e-20,0.632404520605155
"64",0.198516128853803,0.0471375157467696,5.08722380913331e-28,0.74056077181935,2.35127371148471e-22,0.632404520605155
"65",0.415340897064982,0.0291024642304035,1.86188510027694e-20,0.626455304496189,6.61402132404571e-28,0.632404520605155
"66",0.0428165911072951,0.0810884575086788,1.35730126517842e-26,0.722118917441356,1.71234636728987e-19,0.632404520605155
"67",0.0103967759909117,0.110147179300832,4.53517569501859e-23,0.67069489182413,1.82448297631323e-23,0.632404520605155
"68",0.000603060760003758,0.164440495524225,4.41655836978685e-24,0.686365409184913,5.09361384205243e-23,0.632404520605155
"69",0.0179563436329048,0.0991257870529342,4.40713309453985e-25,0.701133123036519,1.011145371425e-19,0.632404520605155
"70",0.0644897609136962,0.0723310050331375,1.98151005852407e-21,0.64358624830451,7.75836440089325e-22,0.632404520605155
"71",0.146913764408598,0.0540851316358066,7.69750234678144e-25,0.697625249088849,3.64775959900856e-13,0.632404520605155
"72",0.96572678848212,0.00278503192441116,7.00424354833536e-22,0.65126672735079,3.09238965174755e-18,0.632404520605155
"73",0.0167123949777971,0.100586923269321,1.71223330532174e-22,0.66140554454117,1.28136678262619e-26,0.632404520605155
"74",0.306834704407493,0.0367147071527737,5.81141772275305e-25,0.699398396287982,4.50043445569775e-22,0.632404520605155
"75",0.00897785078407535,0.113069064232521,1.8396818501429e-21,0.64414036312252,8.19555815683368e-19,0.632404520605155
"76",0.00976716721175002,0.111392981590027,4.17408128596621e-24,0.686735856259871,6.32527167309608e-27,0.632404520605155
"77",0.388747667114073,0.030798954940116,1.39494837235354e-17,0.570822622217601,2.78165604088518e-22,0.632404520605155
"78",0.0131019993582025,0.105510309928281,6.09545354632029e-23,0.668649892694991,4.26541562335555e-21,0.632404520605155
"79",0.287127497792108,0.0383382192854739,2.34268032415278e-21,0.642333782499243,7.02989629605984e-24,0.632404520605155
"80",0.000697239422971105,0.161783967159806,4.55432877458375e-26,0.714992903949349,1.04839125238052e-14,0.632404520605155
"81",0.0280531260416396,0.0899497419428594,7.05513463269756e-28,0.738780811586191,2.39949705036846e-22,0.632404520605155
"82",0.150495275160068,0.0535356354033405,1.99276239897304e-25,0.706055200641611,9.77326652263483e-25,0.632404520605155
"83",0.765997418001534,0.0118051065875902,1.92939877533657e-17,0.567890347235186,1.51395109883124e-28,0.632404520605155
"84",0.0112248555477553,0.108615031916845,6.78925926443043e-20,0.616186232959164,8.2971740811507e-24,0.632404520605155
"85",0.4058774767674,0.0296957722229461,1.09951731589739e-23,0.680320153523872,1.41314333567194e-26,0.632404520605155
"86",0.0905495159821897,0.064925420443938,7.07813943782454e-28,0.738763031105968,9.26456452387914e-22,0.632404520605155
"87",0.65119318138975,0.0168137551241888,1.25836614267373e-25,0.708868660263079,2.66916328918025e-19,0.632404520605155
"88",0.053099900184651,0.0765089572247173,7.19568211819418e-23,0.667496620461807,6.67222527489755e-17,0.632404520605155
"89",0.00294237158787117,0.134811991618313,2.04810215662172e-23,0.676130170687842,1.84072037788689e-25,0.632404520605155
"90",0.120330701241754,0.0586004559118601,7.46802297162921e-24,0.682898185614311,1.19098697599828e-23,0.632404520605155
"91",0.229447923051397,0.0437266072347894,2.4307640435541e-24,0.69026080838652,2.94473989323161e-20,0.632404520605155
"92",0.000918149790739778,0.156715389312718,2.20515817356389e-26,0.719283988148477,8.30419397179235e-20,0.632404520605155
"93",0.60553763737415,0.018921810486987,1.97822150226232e-21,0.643598650803165,6.07985961561601e-27,0.632404520605155
"94",0.0188926364134756,0.098088808142456,1.55409009707853e-30,0.770137942224568,3.02580025942226e-24,0.632404520605155
"95",0.0444711265311747,0.0802853311562343,4.59449720115586e-19,0.600484343305571,1.41930144301722e-24,0.632404520605155
"96",0.000398654298900718,0.171959629609717,1.05702481046501e-22,0.664808334734735,4.38141857101719e-23,0.632404520605155
"97",0.32150024536828,0.03556408287697,1.24597558195319e-24,0.69456250722171,1.42071900191716e-18,0.632404520605155
"98",0.590531359022366,0.0196353389405365,7.70350639035597e-26,0.711842060602238,2.5393314436108e-16,0.632404520605155
"99",0.00632062710326307,0.119996572214326,3.17584516729438e-23,0.67314220857528,7.4089913010585e-21,0.632404520605155
"100",0.669941999677127,0.015971660315156,3.24896067604128e-23,0.672986412556048,2.18209980457618e-26,0.632404520605155
"101",0.00532075819157354,0.123365631543335,1.34504066269469e-22,0.663112708970661,6.07580765757803e-17,0.632404520605155
"102",0.00737712575444197,0.116955828518164,1.3360854836248e-21,0.646516893598467,2.97376824894279e-20,0.632404520605155
"103",0.343435536695138,0.0339242965098743,6.19553894383644e-22,0.652161764608399,9.54472147672438e-24,0.632404520605155
"104",0.601473532313524,0.0191139544611664,1.83880599723823e-25,0.706549256082314,7.82650041417017e-26,0.632404520605155
"105",0.0496839298463265,0.0779288663342162,5.86294659337715e-28,0.739789814930204,1.25675611095016e-24,0.632404520605155
"106",0.0470129214402618,0.0791052728496161,3.42442560184026e-27,0.730007925329078,6.94315443538028e-23,0.632404520605155
"107",0.226704400714598,0.0440118585027296,2.11106543221471e-28,0.745287802438901,4.4957650392612e-27,0.632404520605155
"108",0.109592552741765,0.0606928710321498,4.96670101379955e-26,0.71447568588995,2.89981093711468e-21,0.632404520605155
"109",0.266728672042049,0.0401245593630509,4.47785907246655e-26,0.715093836182048,4.27100150239742e-14,0.632404520605155
"110",0.0570044726218963,0.0749884440841045,9.74065872594648e-27,0.724040427208877,2.71215439716805e-25,0.632404520605155
"111",0.180232487402928,0.0493873342335705,4.97107215513977e-23,0.670061537964339,2.47133149512325e-22,0.632404520605155
"112",0.296444459831247,0.037558996708255,6.68199243797005e-27,0.72620704182175,2.1030462557841e-21,0.632404520605155
"113",0.60575626030349,0.018911496902799,2.09814173353289e-25,0.705738130182608,4.60878430439551e-26,0.632404520605155
"114",0.249373151739437,0.0417417790979244,4.02356722765193e-24,0.686976556092753,2.22345369108375e-29,0.632404520605155
"115",0.00292297824647005,0.13493855241207,2.24630264635654e-26,0.719175425327865,2.23189968364238e-20,0.632404520605155
"116",0.211018168459042,0.0457048920390384,6.82581211971999e-29,0.75122930430151,5.56738059055443e-21,0.632404520605155
"117",0.00366947289042502,0.130570450047525,1.59662231770274e-21,0.645195217554206,2.51012500749393e-26,0.632404520605155
"118",0.000193479118446903,0.184890862635228,1.26514475913759e-25,0.708835937642981,3.43500544756169e-21,0.632404520605155
"119",0.618721481019989,0.0183038524656652,1.80048382253344e-21,0.644300893292324,2.51613977934136e-22,0.632404520605155
"120",0.270549815638212,0.0397810176038474,3.00590301712368e-27,0.730742904469328,6.27312797511358e-25,0.632404520605155
"121",0.00260848549710713,0.137113080893798,9.95187794789424e-22,0.648691423985741,2.30849787923306e-22,0.632404520605155
"122",0.0515416061752018,0.0771455950889476,3.01445091864788e-28,0.743383809611456,2.54317763294162e-23,0.632404520605155
"123",0.0116977470304823,0.107788238124266,6.52155290274467e-24,0.683796394391876,1.7216627560176e-20,0.632404520605155
"124",0.00412937337962435,0.128290284126659,4.29923935925019e-29,0.75362157918251,1.29493174652298e-15,0.632404520605155
"125",0.0140867485618096,0.104049107203703,2.7541977576673e-28,0.743867758804826,1.04272127769576e-18,0.632404520605155
"126",0.0314997973348958,0.0875379886468514,2.60836491288031e-26,0.718296285843673,1.44190825933913e-23,0.632404520605155
"127",0.00655673092279219,0.119276545177456,1.48170944412878e-24,0.693452943366024,1.03669749460911e-20,0.632404520605155
"128",0.000314242137778399,0.176243365341141,2.10137837734127e-25,0.705728640287862,1.23899592840059e-14,0.632404520605155
"129",0.010829814534445,0.109331858895565,1.38767073947041e-23,0.678758778338298,2.30660891566695e-18,0.632404520605155
"130",0.0173605814861165,0.0998130061668796,1.40542534216097e-27,0.734989438446689,1.94813821068802e-21,0.632404520605155
"131",0.377668182793493,0.0315339316257309,6.21903958866171e-24,0.684110597074428,4.4580116263687e-19,0.632404520605155
"132",0.0714627134617111,0.0701059545538894,1.09116393315078e-23,0.680371183128436,1.98312042532429e-22,0.632404520605155
"133",0.384415222576292,0.0310842715023345,3.03475397876927e-30,0.766900685155685,2.0242734652257e-25,0.632404520605155
"134",0.554512034000571,0.0213971868148194,4.93743674837248e-24,0.685632714894685,8.71264715881842e-20,0.632404520605155
"135",0.107384648976836,0.0611466894562573,1.25304460621969e-21,0.646991740252019,4.55532858389969e-20,0.632404520605155
"136",0.0997876242397968,0.0627777180158176,4.48776120626897e-27,0.72847678948328,9.66286133817932e-16,0.632404520605155
"137",0.0220400669883704,0.0949321984351472,1.79060886446647e-23,0.677039843075762,2.00874860427096e-15,0.632404520605155
"138",0.000968124347138786,0.155734793296227,1.82901928908579e-29,0.757983777870595,1.60035513624066e-23,0.632404520605155
"139",0.237827710190787,0.0428738401038964,1.56118238988318e-30,0.770116070404046,8.1903937073227e-19,0.632404520605155
"140",0.166358829266504,0.0512378499539263,1.03767173194316e-25,0.710040750231333,1.3934400839763e-22,0.632404520605155
"141",0.0374767277451812,0.0838986210027525,1.23335103650263e-24,0.694627593032536,6.54373786942903e-20,0.632404520605155
"142",0.164611356376341,0.0514808641112328,2.35487617469802e-24,0.69046634245797,2.56767356875428e-30,0.632404520605155
"143",0.0767891065056965,0.0685403477176195,1.30718781238946e-25,0.708636736928552,8.0643300348771e-22,0.632404520605155
"144",0.161634536742122,0.0519003364882983,8.58064853218152e-26,0.711191301155108,2.20762032250101e-27,0.632404520605155
"145",0.114549609463031,0.0597042719176749,3.34675828234608e-22,0.65661962267385,2.47803153947892e-19,0.632404520605155
"146",0.305009705117829,0.0368611922654063,9.51893723999604e-20,0.613457188506093,1.10493466959436e-26,0.632404520605155
"147",0.0490966356802551,0.0781822871291271,4.74680164254925e-25,0.700668468734728,2.35853059977855e-22,0.632404520605155
"148",0.521459517469451,0.023083978848237,2.02620198881098e-26,0.719780483047243,1.2685390934461e-18,0.632404520605155
"149",0.000162890717885287,0.187932588537238,8.92247346411197e-27,0.724546320278588,1.34704852306945e-25,0.632404520605155
"150",0.629806792689989,0.0177902794765374,2.2359594130868e-28,0.74498155222508,2.011129166981e-19,0.632404520605155
"151",0.00119327572003369,0.151851500214409,1.33151707056043e-26,0.722230362577486,1.57893288265062e-17,0.632404520605155
"152",0.178010612947892,0.0496747491611296,2.44919516823638e-26,0.718667038725591,3.10865259691836e-20,0.632404520605155
"153",0.240409981562451,0.0426164601808874,2.61265261422031e-28,0.744150121065834,4.86132751765094e-15,0.632404520605155
"154",0.385897563503445,0.0309863541093422,1.93109182723808e-24,0.69174890975445,2.03775558778587e-21,0.632404520605155
"155",0.0570940217181688,0.074954743450088,5.87033396121975e-22,0.652554380041559,7.05718640594641e-21,0.632404520605155
"156",0.269438993134756,0.0398804441161979,3.96530162525736e-21,0.63836804940239,6.22570840811046e-23,0.632404520605155
"157",0.244814112174082,0.0421831196265901,8.53602131834841e-26,0.711222803682865,3.10443832796311e-21,0.632404520605155
"158",0.104028328416312,0.0618535212630143,5.37695180355147e-24,0.685071114115076,5.95808471446538e-19,0.632404520605155
"159",0.0703988797039213,0.0704317958169233,9.58769612227307e-32,0.783134642914886,1.89107373367047e-21,0.632404520605155
"160",0.00603831216310933,0.120892447473704,1.23367998787436e-27,0.735710693870849,1.02772766683796e-21,0.632404520605155
"161",0.0223368850166708,0.094657221652586,1.37393704271558e-22,0.662962720000952,4.41685276379109e-21,0.632404520605155
"162",3.50147496513027e-07,0.288402445920419,8.58712358022614e-30,0.761778236875917,9.31078903917561e-22,0.632404520605155
"163",0.00789894875421044,0.115606122326616,1.22200015212009e-25,0.709047211693625,2.99821041617092e-20,0.632404520605155
"164",0.0649798982411832,0.0721673457628516,7.73647097127573e-26,0.711816319715602,3.88334086846319e-22,0.632404520605155
"165",0.00722945515377875,0.117354536310715,3.62108377307953e-22,0.656052577949868,3.81227202634223e-23,0.632404520605155
"166",0.00146040587962618,0.14807730043402,1.84363476336847e-28,0.746008061396417,4.85579938739385e-21,0.632404520605155
"167",0.0470532358853899,0.0790870496264159,5.25132302860707e-19,0.599363096523446,2.45272720047891e-25,0.632404520605155
"168",0.253710629085441,0.0413284857154891,2.52417798469507e-30,0.767796310443369,5.87075800250939e-20,0.632404520605155
"169",0.107884360061036,0.061043220295637,6.23659343730759e-26,0.713112596599053,5.93263775019186e-22,0.632404520605155
"170",0.539872448821249,0.0221353479840624,2.10310997578944e-26,0.719562050936135,2.75314655049143e-13,0.632404520605155
"171",0.31455827310811,0.0361029757157245,3.00976613340329e-26,0.717451609227028,5.33612954671247e-25,0.632404520605155
"172",0.077477867499664,0.0683454212333109,3.16029431433708e-25,0.703205473771511,3.55615960619383e-24,0.632404520605155
"173",0.0100097157267682,0.110904127827981,3.29113482504135e-31,0.777473807146018,4.60015555679635e-24,0.632404520605155
"174",0.39821815233635,0.030184247347823,4.21195041085782e-26,0.715458442300929,2.28560758035311e-28,0.632404520605155
"175",0.656061677799654,0.0165938996231765,3.01861204090627e-24,0.688853585905912,9.42938747762951e-23,0.632404520605155
"176",0.00359876671248241,0.130945349998325,6.32313939713822e-27,0.726522929413688,5.48778444726583e-25,0.632404520605155
"177",0.0204375535916536,0.0964810684046257,2.10780484944514e-22,0.6599285129252,8.58252958465765e-23,0.632404520605155
"178",0.32554791570237,0.0352544593450988,3.33171653758522e-28,0.742846375911225,3.97150403810009e-18,0.632404520605155
"179",0.232017652490627,0.0434621807796061,3.78125590385492e-26,0.716099744877921,4.71006621124536e-18,0.632404520605155
"180",0.172924059151267,0.0503452565815731,1.66775474402522e-25,0.707148076682297,5.98893296126352e-19,0.632404520605155
"181",0.115087606100448,0.0595993870671307,7.50609978368009e-22,0.650760869490599,3.68116816292836e-23,0.632404520605155
"182",0.154909984069808,0.0528746363345557,9.45446711082666e-23,0.665590414824589,8.83256699987747e-24,0.632404520605155
"183",0.000572135744644576,0.165401542299665,9.42949157342489e-29,0.749543252928555,3.72571006690114e-16,0.632404520605155
"184",0.216656575876245,0.0450836913138471,8.41690450620326e-26,0.711307684869196,9.39278677451426e-25,0.632404520605155
"185",0.00122489889280321,0.151364080221372,1.66619206503137e-29,0.758454955401832,8.08219095780056e-21,0.632404520605155
"186",0.013143493221503,0.105446638012376,1.34217287294532e-31,0.78160513337106,3.09204216602064e-17,0.632404520605155
"187",0.0319520803062272,0.0872404327536805,2.13920988192112e-24,0.691087934351192,3.28908497631869e-22,0.632404520605155
"188",0.0564246925952702,0.0752078584999065,1.8004420551408e-26,0.720471989878569,1.33653184447326e-18,0.632404520605155
"189",0.365031564392937,0.0323943459952184,2.4928049915049e-29,0.756412457821042,4.07830012479115e-26,0.632404520605155
"190",7.52473084010998e-05,0.201416431826298,2.11722167073715e-25,0.705682392965554,3.39044212879417e-23,0.632404520605155
"191",0.0294968567026239,0.0889068065968966,5.96453260450095e-26,0.713380147689717,8.05193676267846e-16,0.632404520605155
"192",0.0299878656354795,0.0885632083696926,1.69798481376086e-29,0.758359513337522,2.38483356338074e-20,0.632404520605155
"193",0.0204664353556241,0.096452136910859,5.25454957843759e-28,0.740385172784959,1.81668108876895e-22,0.632404520605155
"194",0.0372655535550278,0.084017443951246,1.72058576256259e-27,0.733865910533635,2.84434268177946e-16,0.632404520605155
"195",0.011029504237145,0.108966416884625,2.65720209011501e-24,0.6896828988813,5.34555570852471e-22,0.632404520605155
"196",0.00263261836284097,0.136937445974123,4.46653796630628e-24,0.686291532334927,1.27192863285939e-22,0.632404520605155
"197",0.210102562102639,0.0458071754182616,6.08499973021757e-23,0.668661801258805,1.7360946026359e-24,0.632404520605155
"198",0.247824008667641,0.0418909349060299,2.94712072845532e-25,0.703638821478863,2.49179796876953e-25,0.632404520605155
"199",0.305365663039915,0.0368325616291736,1.23384869180995e-27,0.735709938230075,7.50830635661045e-29,0.632404520605155
"200",0.295547722135663,0.0376330611569802,1.14267889882389e-23,0.680062387624095,9.65557857207601e-24,0.632404520605155
"201",0.107288206255307,0.0611667104085205,5.65224725346191e-23,0.66917321496867,5.34275381063604e-25,0.632404520605155
"202",0.0791621265308018,0.0678755480443267,6.08995116916299e-28,0.739583062544375,1.83027167881511e-22,0.632404520605155
"203",0.431690408084941,0.0281025721931941,5.87083750045334e-27,0.726947072116354,8.95992325501498e-22,0.632404520605155
"204",8.29529321668835e-06,0.238501327365962,9.55268973328187e-29,0.749475282771182,2.34347829579463e-17,0.632404520605155
"205",0.0713914700777232,0.0701276321951615,2.16406490691797e-25,0.705547611025334,1.08677607596655e-24,0.632404520605155
"206",0.129105859283021,0.0570157244226485,6.7222604320007e-25,0.698481184783358,8.40792471036466e-24,0.632404520605155
"207",0.434470619799148,0.0279355591507452,5.63389986483519e-29,0.752225259666959,1.61365096634797e-23,0.632404520605155
"208",0.198750745881006,0.0471098885573368,2.82619509672046e-27,0.731089783790563,3.43690109200535e-25,0.632404520605155
"209",0.206334547266509,0.0462323816023873,1.37804522290597e-26,0.722030751647394,6.0022157833346e-19,0.632404520605155
"210",0.0225628580360004,0.0944502157068857,2.99535781676394e-22,0.657416457740257,2.61451848754257e-22,0.632404520605155
"211",0.147701600792328,0.0539632065033794,3.72505830659378e-21,0.638841313982439,1.5095572350396e-18,0.632404520605155
"212",0.480335320307445,0.0252941589485743,2.05521887750714e-22,0.660108397305059,6.65093403647136e-22,0.632404520605155
"213",0.0137828167999935,0.104489318721608,5.43020622284754e-27,0.727392227586557,7.93471555088477e-20,0.632404520605155
"214",0.0313048434401227,0.0876675094374676,1.38020864992822e-21,0.646276214805348,1.02340582908045e-25,0.632404520605155
"215",0.0142318961792575,0.103842091640403,1.08926133642533e-27,0.736397808721271,2.18518031468368e-20,0.632404520605155
"216",0.0488746330286399,0.0782788332455375,4.48957946701383e-25,0.701017196542902,7.35762358136807e-22,0.632404520605155
"217",0.00114748562128899,0.152579981945023,4.15058578330097e-27,0.728919916059235,1.65111181279339e-17,0.632404520605155
"218",0.0103471619718496,0.110242673617956,1.03426775969763e-24,0.695750473420997,3.15757785339888e-21,0.632404520605155
"219",0.00704295191823156,0.117869483092521,5.49659429391411e-20,0.617881992494996,2.19360044587467e-24,0.632404520605155
"220",0.0833719728231838,0.0667410212594086,1.31521972790986e-26,0.722301898374646,5.76582675948002e-16,0.632404520605155
"221",0.0392230003804492,0.0829398048801558,1.43180053525419e-31,0.78130997874083,4.04726537960003e-19,0.632404520605155
"222",0.354414191570437,0.0331367206709534,1.41239411551214e-24,0.693760136283539,9.45630096484668e-22,0.632404520605155
"223",0.0253871059555879,0.0920183455899459,8.77204574854556e-25,0.696797307045027,3.19054592308493e-28,0.632404520605155
"224",0.156997869711666,0.0525680377098101,1.08461476895242e-23,0.680411459182641,5.1164479274992e-25,0.632404520605155
"225",0.728853906977739,0.0133935636765064,3.52762731095331e-22,0.656240887562828,1.07599039189669e-22,0.632404520605155
"226",0.0951036484003581,0.0638422336635885,9.07306108594296e-28,0.73740327890104,1.89107987078436e-18,0.632404520605155
"227",0.00093559934672232,0.156367229881855,2.90123050011524e-22,0.657645466488956,8.2605784557648e-29,0.632404520605155
"228",0.10030786447686,0.0626623844933511,2.15078831907498e-26,0.719430529288933,2.06073813736797e-26,0.632404520605155
"229",0.0713932768450266,0.0701270821873001,2.18916807732883e-25,0.705476552535072,2.48429229483489e-19,0.632404520605155
"230",0.125740912864625,0.0576112368333278,9.54420240771128e-28,0.73712517514015,2.3398723431698e-24,0.632404520605155
"231",0.0623658965564996,0.0730540443956115,2.39274349314504e-23,0.675073949245618,7.03265931943858e-21,0.632404520605155
"232",0.221634496671107,0.0445472289716648,3.20529363348301e-24,0.688462578405048,2.66662312881991e-24,0.632404520605155
"233",0.23783938145177,0.0428726712133079,8.47908079980006e-22,0.649868069703858,1.00713175328203e-18,0.632404520605155
"234",0.239645546619097,0.0426923950842403,6.35332871358577e-24,0.683969312727801,3.57014601389373e-24,0.632404520605155
"235",0.0571802326823139,0.0749223463704332,1.52076503526567e-29,0.758915578733488,4.9681792264007e-21,0.632404520605155
"236",0.212138187910582,0.0455803159989663,7.378829652485e-23,0.667321587019901,4.24899651499821e-24,0.632404520605155
"237",0.266698825770702,0.0401272597159836,2.54784339946108e-23,0.674646431326607,9.7508588098346e-22,0.632404520605155
"238",0.0284493178284081,0.0896585165002902,4.39095119876236e-27,0.728600591074221,7.12178878865355e-24,0.632404520605155
"239",0.427552015166666,0.0283527648558119,3.16397117264055e-27,0.730454184467192,1.82860094501235e-20,0.632404520605155
